quarter_seconds_remaining,half_seconds_remaining,no_huddle,posteam_score,defteam_score,ep,wp,series,defenders_in_box,rushing_yards,Temperature,timeout_home_team,timeout_away_team,age_y_C_avg,age_y_C_std,age_y_DB_avg,age_y_DB_std,age_y_DE_avg,age_y_DE_std,age_y_DT_avg,age_y_DT_std,age_y_LB_avg,age_y_LB_std,age_y_OG_avg,age_y_OG_std,age_y_OT_avg,age_y_OT_std,age_y_RB_avg,age_y_RB_std,age_y_TE_avg,age_y_TE_std,age_y_WR_avg,age_y_WR_std,grades_run_block_C_avg,grades_run_block_C_std,grades_run_block_OG_avg,grades_run_block_OG_std,grades_run_block_OT_avg,grades_run_block_OT_std,grades_run_block_RB_avg,grades_run_block_RB_std,grades_run_block_TE_avg,grades_run_block_TE_std,grades_run_block_WR_avg,grades_run_block_WR_std,snap_counts_run_block_C_avg,snap_counts_run_block_C_std,snap_counts_run_block_OG_avg,snap_counts_run_block_OG_std,snap_counts_run_block_OT_avg,snap_counts_run_block_OT_std,snap_counts_run_block_RB_avg,snap_counts_run_block_RB_std,snap_counts_run_block_TE_avg,snap_counts_run_block_TE_std,snap_counts_run_block_WR_avg,snap_counts_run_block_WR_std,grades_run_defense_DB_avg,grades_run_defense_DB_std,grades_run_defense_DE_avg,grades_run_defense_DE_std,grades_run_defense_DT_avg,grades_run_defense_DT_std,grades_run_defense_LB_avg,grades_run_defense_LB_std,snap_counts_run_DB_avg,snap_counts_run_DB_std,snap_counts_run_DE_avg,snap_counts_run_DE_std,snap_counts_run_DT_avg,snap_counts_run_DT_std,snap_counts_run_LB_avg,snap_counts_run_LB_std,weight_height_ratio_C_avg,weight_height_ratio_C_std,weight_height_ratio_OG_avg,weight_height_ratio_OG_std,weight_height_ratio_OT_avg,weight_height_ratio_OT_std,weight_height_ratio_RB_avg,weight_height_ratio_RB_std,weight_height_ratio_TE_avg,weight_height_ratio_TE_std,weight_height_ratio_WR_avg,weight_height_ratio_WR_std,weight_height_ratio_DB_avg,weight_height_ratio_DB_std,weight_height_ratio_DE_avg,weight_height_ratio_DE_std,weight_height_ratio_DT_avg,weight_height_ratio_DT_std,weight_height_ratio_LB_avg,weight_height_ratio_LB_std,C_flag,DB_flag,DE_flag,DT_flag,LB_flag,OG_flag,OT_flag,RB_flag,TE_flag,WR_flag,offteam_penalty,defteam_penalty,SingleC_flag,SingleDB_flag,SingleDE_flag,SingleDT_flag,SingleLB_flag,SingleOG_flag,SingleOT_flag,SingleRB_flag,SingleTE_flag,SingleWR_flag,is_home,ydstogo_bucket_1-3,ydstogo_bucket_4-6,ydstogo_bucket_7-9,ydstogo_bucket_10,ydstogo_bucket_11+,wind_bucket_0,wind_bucket_1-5,wind_bucket_6-10,wind_bucket_11-15,wind_bucket_16+,season_2019,season_2020,season_2021,season_2022,season_2023,game_half_Half1,game_half_Half2,game_half_Overtime,roof_closed,roof_dome,roof_open,roof_outdoors,offense_formation_I_FORM,offense_formation_JUMBO,offense_formation_PISTOL,offense_formation_SHOTGUN,offense_formation_SINGLEBACK,offense_formation_WILDCAT,run_direction_leftend,run_direction_leftguard,run_direction_lefttackle,run_direction_middle,run_direction_rightend,run_direction_rightguard,run_direction_righttackle,opposing_team_ARI,opposing_team_ATL,opposing_team_BAL,opposing_team_BUF,opposing_team_CAR,opposing_team_CHI,opposing_team_CIN,opposing_team_CLE,opposing_team_DEN,opposing_team_DET,opposing_team_GB,opposing_team_HOU,opposing_team_IND,opposing_team_JAX,opposing_team_KC,opposing_team_LAC,opposing_team_LV,opposing_team_MIA,opposing_team_MIN,opposing_team_NO,opposing_team_NYG,opposing_team_NYJ,opposing_team_PHI,opposing_team_PIT,opposing_team_SEA,opposing_team_TB,opposing_team_WAS,down_1.0,down_2.0,down_3.0,down_4.0,week_sin,week_cos
0.89321464,0.9463687,0.0,0.37214858762354835,-0.3069733914318494,0.06896131694977269,0.8159676078429009,0.5136606949893422,-1.4765375537677878,2.0,0.5911077150057107,0,0,-0.09045213597816872,-0.625725197199623,-0.18216314063227038,0.2676495527614113,-0.24343481597144007,0.9988539390760829,-0.13247086181564358,0.4295415735644519,0.5966395863152453,-0.3803785764035655,1.2548717006710315,0.44933124472828045,0.522671598059465,0.9989369661134662,-5.199337582605575,0.0,-1.5402759218245157,-1.0661215647531126,-0.14471266599683133,-0.4855044366722662,70.9,0.0,66.05,1.9500000000000028,70.5,10.0,0.0,0.0,52.4,0.0,56.699999999999996,7.104927867332644,401.0,0.0,270.0,120.0,274.5,117.5,0.0,0.0,369.0,0.0,182.33333333333334,76.75212628252646,0.3774478051924549,0.7495340377644064,0.5617554222495147,-0.07031374338320635,0.7962715339594465,0.3932660802731225,-0.3468744330776732,0.02356839871756012,-1.0958971991495763,-0.260772548699902,0.24117308536067625,-0.2864278004616108,1.495163368963949,-0.5715337753055141,-0.5334309356871945,1.3229216246947986,0.6271963576001219,-0.6012824781723995,-0.01380069383179172,0.3333333333333333,0.5217391304347849,0.22222222222222113,-5.199337582605575,0.0,-0.6765868349982512,-0.9818153210415237,-0.2624531359066932,-0.4290212742158712,0.2837858298160462,-0.01352886815748449,0.1954751087124756,-0.7351953389581924,-0.27540621260336007,-0.47667374500420023,1.09968319615046,0.7192373902722817,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3612416661871529,0.9324722294043558
0.5583982,0.7782123,0.0,0.6108101736472786,-0.3069733914318494,-1.9480574981874526,0.9464379652074554,0.7199120397061627,0.9886044349724414,2.0,0.5911077150057107,0,0,-0.09045213597816872,-0.625725197199623,-0.8205985649196704,0.6953022652482644,-0.24343481597144007,0.9988539390760829,-0.03739291687113108,0.27989907772284206,0.5966395863152453,-0.3803785764035655,1.2548717006710315,0.44933124472828045,0.522671598059465,0.9989369661134662,-5.199337582605575,0.0,-0.6034625312205679,0.9972443299119716,-0.28149934436462676,-1.376353672642729,70.9,0.0,66.05,1.9500000000000028,70.5,10.0,0.0,0.0,54.849999999999994,2.4499999999999993,61.099999999999994,4.199999999999999,401.0,0.0,270.0,120.0,274.5,117.5,0.0,0.0,321.5,47.5,229.5,46.5,-0.45711759508867644,1.6199035332608103,0.5617554222495147,-0.07031374338320635,0.5021373443701852,0.9561309397097205,-0.3468744330776732,0.02356839871756012,-0.5949464237463573,-0.8421245781398967,0.24117308536067625,-0.2864278004616108,-0.432943974349904,1.6619332175514236,-0.5334309356871945,1.3229216246947986,0.6271963576001219,-0.6012824781723995,-0.01380069383179172,0.3333333333333333,0.5217391304347849,0.22222222222222113,-5.199337582605575,0.0,-0.874650279449119,-0.1876152193612246,-0.3037598556735687,-0.2549542899220132,-0.4721618644862619,1.2265406541264456,0.1954751087124756,-0.7351953389581924,-0.38250207128949854,-0.9209139277498911,1.09968319615046,0.7192373902722817,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3612416661871529,0.9324722294043558
0.94549495,0.4698324,0.0,1.0763301168872323,0.46399098461997496,0.763334961586242,1.2976959365344845,1.1111363710026798,0.9886044349724414,4.0,0.5911077150057107,0,0,-0.09045213597816872,-0.625725197199623,-0.8205985649196704,0.6953022652482644,-0.24343481597144007,0.9988539390760829,-0.13247086181564358,0.4295415735644519,0.5966395863152453,-0.3803785764035655,1.2548717006710315,0.44933124472828045,0.522671598059465,0.9989369661134662,-5.199337582605575,0.0,-0.6034625312205679,0.9972443299119716,-0.28149934436462676,-1.376353672642729,70.9,0.0,66.05,1.9500000000000028,70.5,10.0,0.0,0.0,54.849999999999994,2.4499999999999993,61.099999999999994,4.199999999999999,401.0,0.0,270.0,120.0,274.5,117.5,0.0,0.0,321.5,47.5,229.5,46.5,-0.45711759508867644,1.6199035332608103,0.5617554222495147,-0.07031374338320635,0.7962715339594465,0.3932660802731225,-0.3468744330776732,0.02356839871756012,-0.5949464237463573,-0.8421245781398967,0.24117308536067625,-0.2864278004616108,1.495163368963949,-0.5715337753055141,-0.5334309356871945,1.3229216246947986,0.6271963576001219,-0.6012824781723995,-0.01380069383179172,0.3333333333333333,0.5217391304347849,0.22222222222222113,-5.199337582605575,0.0,-0.874650279449119,-0.1876152193612246,-0.3037598556735687,-0.2549542899220132,-0.4721618644862619,1.2265406541264456,0.1954751087124756,-0.7351953389581924,-0.27540621260336007,-0.47667374500420023,1.09968319615046,0.7192373902722817,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3612416661871529,0.9324722294043558
0.9032258,0.44860333,0.0,1.0763301168872323,0.46399098461997496,0.7291342668409981,1.3549167705183711,1.1111363710026798,0.9886044349724414,2.0,0.5911077150057107,0,0,-0.09045213597816872,-0.625725197199623,-0.8205985649196704,0.6953022652482644,-0.24343481597144007,0.9988539390760829,-0.13247086181564358,0.4295415735644519,0.5966395863152453,-0.3803785764035655,1.2548717006710315,0.44933124472828045,0.522671598059465,0.9989369661134662,-5.199337582605575,0.0,-0.6034625312205679,0.9972443299119716,-0.28149934436462676,-1.376353672642729,70.9,0.0,66.05,1.9500000000000028,70.5,10.0,0.0,0.0,54.849999999999994,2.4499999999999993,61.099999999999994,4.199999999999999,401.0,0.0,270.0,120.0,274.5,117.5,0.0,0.0,321.5,47.5,229.5,46.5,-0.45711759508867644,1.6199035332608103,0.5617554222495147,-0.07031374338320635,0.7962715339594465,0.3932660802731225,-0.3468744330776732,0.02356839871756012,-0.5949464237463573,-0.8421245781398967,0.24117308536067625,-0.2864278004616108,1.495163368963949,-0.5715337753055141,-0.5334309356871945,1.3229216246947986,0.6271963576001219,-0.6012824781723995,-0.01380069383179172,0.3333333333333333,0.5217391304347849,0.22222222222222113,-5.199337582605575,0.0,-0.874650279449119,-0.1876152193612246,-0.3037598556735687,-0.2549542899220132,-0.4721618644862619,1.2265406541264456,0.1954751087124756,-0.7351953389581924,-0.27540621260336007,-0.47667374500420023,1.09968319615046,0.7192373902722817,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3612416661871529,0.9324722294043558
0.75194657,0.37262568,0.0,1.460606763860656,0.46399098461997496,0.7618622627110272,1.6400694538461777,1.2515965464314076,0.9886044349724414,7.0,0.5911077150057107,0,0,-0.09045213597816872,-0.625725197199623,-0.9319834452103345,0.6652224595105174,-0.24343481597144007,0.9988539390760829,-0.13247086181564358,0.4295415735644519,0.5966395863152453,-0.3803785764035655,1.2548717006710315,0.44933124472828045,0.522671598059465,0.9989369661134662,2.651529083649271,0.0,-1.5402759218245157,-1.0661215647531126,-0.6206387565776947,0.010671136179416067,70.9,0.0,66.05,1.9500000000000028,70.5,10.0,46.1,0.0,52.4,0.0,66.94999999999999,1.6499999999999986,401.0,0.0,270.0,120.0,274.5,117.5,3.0,0.0,369.0,0.0,267.5,8.5,0.3586358801861176,0.7457205373254814,0.5617554222495147,-0.07031374338320635,0.7962715339594465,0.3932660802731225,-0.3468744330776732,0.02356839871756012,-0.7856637240267706,-0.48924137725500894,0.24117308536067625,-0.2864278004616108,1.495163368963949,-0.5715337753055141,-0.5334309356871945,1.3229216246947986,0.6271963576001219,-0.6012824781723995,-0.01380069383179172,0.3333333333333333,0.5217391304347849,0.22222222222222113,1.4678604169994043,0.0,-0.6765868349982512,-0.9818153210415237,0.3571476605964341,0.7136423529851391,-0.3146727615066168,1.2571151911715994,0.1954751087124756,-0.7351953389581924,-0.27540621260336007,-0.47667374500420023,1.09968319615046,0.7192373902722817,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3612416661871529,0.9324722294043558
0.7119021,0.35251394,0.0,1.460606763860656,0.46399098461997496,1.0225197596002589,1.6516150209465932,1.2515965464314076,-0.13756930308750281,4.0,0.5911077150057107,0,0,-0.09045213597816872,-0.625725197199623,-0.9319834452103345,0.6652224595105174,-0.24343481597144007,0.9988539390760829,-0.13247086181564358,0.4295415735644519,0.5966395863152453,-0.3803785764035655,1.2548717006710315,0.44933124472828045,0.522671598059465,0.9989369661134662,-5.199337582605575,0.0,-0.6034625312205679,0.9972443299119716,-0.28149934436462676,-1.376353672642729,70.9,0.0,66.05,1.9500000000000028,70.5,10.0,0.0,0.0,54.849999999999994,2.4499999999999993,61.099999999999994,4.199999999999999,401.0,0.0,270.0,120.0,274.5,117.5,0.0,0.0,321.5,47.5,229.5,46.5,0.3586358801861176,0.7457205373254814,0.5617554222495147,-0.07031374338320635,0.7962715339594465,0.3932660802731225,-0.3468744330776732,0.02356839871756012,-0.7856637240267706,-0.48924137725500894,0.24117308536067625,-0.2864278004616108,1.495163368963949,-0.5715337753055141,-0.5334309356871945,1.3229216246947986,0.6271963576001219,-0.6012824781723995,-0.01380069383179172,0.3333333333333333,0.5217391304347849,0.22222222222222113,-5.199337582605575,0.0,-0.874650279449119,-0.1876152193612246,-0.3037598556735687,-0.2549542899220132,-0.3146727615066168,1.2571151911715994,0.1954751087124756,-0.7351953389581924,-0.27540621260336007,-0.47667374500420023,1.09968319615046,0.7192373902722817,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3612416661871529,0.9324722294043558
0.66184646,0.32737428,0.0,1.460606763860656,0.46399098461997496,1.1771442649775605,1.6581056695698602,1.2977425717055406,0.9886044349724414,16.0,0.5911077150057107,0,0,-0.09045213597816872,-0.625725197199623,-0.8205985649196704,0.6953022652482644,-0.24343481597144007,0.9988539390760829,-0.13247086181564358,0.4295415735644519,0.5966395863152453,-0.3803785764035655,1.2548717006710315,0.44933124472828045,0.522671598059465,0.9989369661134662,-5.199337582605575,0.0,4.515641774691781,-1.0661215647531126,-0.14471266599683133,-0.4855044366722662,70.9,0.0,66.05,1.9500000000000028,70.5,10.0,0.0,0.0,57.7,0.0,56.699999999999996,7.104927867332644,401.0,0.0,270.0,120.0,274.5,117.5,0.0,0.0,35.0,0.0,182.33333333333334,76.75212628252646,-0.45711759508867644,1.6199035332608103,0.5617554222495147,-0.07031374338320635,0.7962715339594465,0.3932660802731225,-0.3468744330776732,0.02356839871756012,-0.5949464237463573,-0.8421245781398967,0.24117308536067625,-0.2864278004616108,1.495163368963949,-0.5715337753055141,-0.5334309356871945,1.3229216246947986,0.6271963576001219,-0.6012824781723995,-0.01380069383179172,0.3333333333333333,0.5217391304347849,0.22222222222222113,-5.199337582605575,0.0,-0.13047434523251353,-0.9818153210415237,-0.2624531359066932,-0.4290212742158712,-0.4721618644862619,1.2265406541264456,0.1954751087124756,-0.7351953389581924,-0.27540621260336007,-0.47667374500420023,1.09968319615046,0.7192373902722817,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3612416661871529,0.9324722294043558
0.32369298,0.15754189,0.0,1.792765660917666,0.46399098461997496,-0.3441908327399931,1.692717585981456,1.5237990569620015,0.9886044349724414,5.0,0.5911077150057107,0,0,-0.09045213597816872,-0.625725197199623,-0.8205985649196704,0.6953022652482644,-0.24343481597144007,0.9988539390760829,-0.13247086181564358,0.4295415735644519,0.5966395863152453,-0.3803785764035655,1.2548717006710315,0.44933124472828045,0.522671598059465,0.9989369661134662,2.651529083649271,0.0,-0.4653162000936882,0.835832371074343,-0.9527772758034345,-1.4178725349948693,70.9,0.0,66.05,1.9500000000000028,70.5,10.0,46.1,0.0,59.45,2.150000000000002,68.6,0.0,401.0,0.0,270.0,120.0,274.5,117.5,3.0,0.0,163.5,110.5,259.0,0.0,-0.45711759508867644,1.6199035332608103,0.5617554222495147,-0.07031374338320635,0.7962715339594465,0.3932660802731225,-0.3468744330776732,0.02356839871756012,-0.5949464237463573,-0.8421245781398967,0.24117308536067625,-0.2864278004616108,1.495163368963949,-0.5715337753055141,-0.5334309356871945,1.3229216246947986,0.6271963576001219,-0.6012824781723995,-0.01380069383179172,0.3333333333333333,0.5217391304347849,0.22222222222222113,1.4678604169994043,0.0,-0.8090302943675864,0.025300472735872225,0.7839837648541433,-1.4589032927628949,-0.4721618644862619,1.2265406541264456,0.1954751087124756,-0.7351953389581924,-0.27540621260336007,-0.47667374500420023,1.09968319615046,0.7192373902722817,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3612416661871529,0.9324722294043558
0.3170189,0.15418994,0.0,1.792765660917666,0.46399098461997496,-1.038191719060341,1.6916713016463956,1.5237990569620015,-0.13756930308750281,2.0,0.5911077150057107,0,0,-0.09045213597816872,-0.625725197199623,-0.8205985649196704,0.6953022652482644,-0.24343481597144007,0.9988539390760829,-0.13247086181564358,0.4295415735644519,0.5966395863152453,-0.3803785764035655,1.2548717006710315,0.44933124472828045,0.6037753974734614,0.8019571571286256,-5.199337582605575,0.0,-0.4653162000936882,0.835832371074343,0.39489462425722904,-1.4178725349948693,70.9,0.0,66.05,1.9500000000000028,70.5,8.16496580927726,0.0,0.0,59.45,2.150000000000002,73.8,0.0,401.0,0.0,270.0,120.0,184.66666666666666,159.19868787845652,0.0,0.0,163.5,110.5,25.0,0.0,-0.45711759508867644,1.6199035332608103,0.5617554222495147,-0.07031374338320635,0.7962715339594465,0.3932660802731225,-0.3468744330776732,0.02356839871756012,-0.5949464237463573,-0.8421245781398967,0.24117308536067625,-0.2864278004616108,1.495163368963949,-0.5715337753055141,-0.5334309356871945,1.3229216246947986,0.6271963576001219,-0.6012824781723995,-0.01380069383179172,0.3333333333333333,0.5942028985507264,0.25180343277001427,-5.199337582605575,0.0,-0.8090302943675864,0.025300472735872225,-0.6755203335754456,-1.4589032927628949,-0.4721618644862619,1.2265406541264456,0.1954751087124756,-0.7351953389581924,-0.27540621260336007,-0.47667374500420023,1.09968319615046,0.7192373902722817,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3612416661871529,0.9324722294043558
0.98553944,0.9927374,1.0,-1.4318253741948308,-1.5944249604087093,-0.7662193719052015,-0.14458272777441497,-1.9898771295291688,0.9886044349724414,-3.0,2.7523785634385756,0,0,-0.06025574033725543,-0.625725197199623,-0.41000199467343273,-0.024719137492714552,0.2979453434964788,1.1611101665455852,1.8896947046375712,0.2308246905613313,-0.14165257400076453,0.9311096296759305,1.2654513352512962,0.44921074828292584,0.5254094817234254,0.9989369661134662,-5.199337582605575,0.0,1.1133420729029422,1.9906230711656738,-0.9476612386203875,-1.4178725349948693,70.9,0.0,66.05,1.9500000000000028,70.5,10.0,0.0,0.0,55.79999999999999,2.4097026095903766,68.6,0.0,401.0,0.0,270.0,120.0,274.5,117.5,0.0,0.0,226.0,140.5157167959039,259.0,0.0,1.4873513805663339,-0.17483116163532728,0.6079364818259873,0.16763953501309753,0.14766793640363976,-0.7164498102061335,-0.2203577023512222,0.42936875567775484,-0.8428789141108946,-1.539429776271265,0.0461112465494481,-0.35211037193823563,-0.21652376234528783,-0.9392189474159889,-1.0515417094681154,0.589095914945258,0.6271963576001219,-0.6012824781723995,-0.01380069383179172,0.3333333333333333,0.5217391304347849,0.22222222222222113,-5.199337582605575,0.0,-0.6320802767568869,0.34514579442952265,0.7839837648541433,-1.4589032927628949,0.472772753391617,0.5848604743989483,0.060882815529321295,1.0287219315579361,-1.1933707156273998,-1.4183639711588165,0.544169637209705,1.3942664422560562,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6736956436465572,0.7390089172206591
0.5917686,0.79497206,0.0,-1.4318253741948308,-0.17502439491413027,-0.4792431187757728,-0.9349716845655014,-1.4125694779150162,-0.13756930308750281,3.0,2.7523785634385756,0,0,-0.06025574033725543,-0.625725197199623,-0.8386039848889852,-0.009718880701517555,1.4655711326410046,-1.1526820869818295,-0.3514634322612378,0.5454344436268698,0.675984518425139,0.9873974685873259,1.2654513352512962,0.44921074828292584,0.5254094817234254,0.9989369661134662,-5.199337582605575,0.0,-1.5298394196717902,-1.0661215647531126,-0.13959662881378432,-0.48550443667226784,70.9,0.0,66.05,1.9500000000000028,70.5,10.0,0.0,0.0,52.4,0.0,56.699999999999996,7.104927867332644,401.0,0.0,270.0,120.0,274.5,117.5,0.0,0.0,369.0,0.0,182.33333333333334,76.75212628252646,1.4186023455431749,-0.37456137629396685,0.8442748455408733,-5.199337582605575,0.48831052349205667,-0.017887802256625698,-0.3202165920707254,0.8133413533093139,-0.6605531750428196,-1.3758111005728988,-0.033132625467613336,-1.2693750915533988,-0.5028979822705881,1.0574219616789473,-0.22926460013127478,-0.15597838243525325,0.6271963576001219,-0.6012824781723995,-0.01380069383179172,0.3333333333333333,0.5217391304347849,0.22222222222222113,-5.199337582605575,0.0,-0.6765868349982512,-0.9818153210415237,-0.2624531359066932,-0.4290212742158712,-0.13198540205022283,0.7219444292926965,0.24228981938487723,-1.160815112490595,-0.7394882669099587,0.8537879348714217,1.2663372638326884,1.590681395958138,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6736956436465572,0.7390089172206591
0.3170189,0.65698326,0.0,-1.4318253741948308,-0.17502439491413027,0.36669115339892366,-0.7796647614873136,-1.230430597009214,-0.13756930308750281,8.0,2.7523785634385756,0,0,-0.06025574033725543,-0.625725197199623,-1.2070662502971141,0.036818371140697984,-1.5555103485355526,-1.1526820869818295,0.1399789119622793,1.3624993763760636,-1.659943846126444,-1.616722722867238,1.2654513352512962,0.44921074828292584,0.5254094817234254,0.9989369661134662,-5.199337582605575,0.0,-0.5930260290678403,0.9972443299119728,-0.2763833071815797,-1.3763536726427261,70.9,0.0,66.05,1.9500000000000028,70.5,10.0,0.0,0.0,54.849999999999994,2.4499999999999993,61.099999999999994,4.199999999999999,401.0,0.0,270.0,120.0,274.5,117.5,0.0,0.0,321.5,47.5,229.5,46.5,1.2975219555023887,-0.1733544705772749,-0.38359803261003067,-5.199337582605575,0.3802099238994226,0.1683972621086106,-0.7985475160734973,-0.053894062450774695,-0.8238071840828532,-1.5692367023894396,-1.3741827672948068,-1.2693750915533988,-0.43731609984494685,1.074173125481021,-1.053510051894675,0.973406362627528,0.6271963576001219,-0.6012824781723995,-0.01380069383179172,0.3333333333333333,0.5217391304347849,0.22222222222222113,-5.199337582605575,0.0,-0.874650279449119,-0.1876152193612246,-0.3037598556735687,-0.2549542899220132,0.9924867932244366,1.4205085483008906,-0.03859844464953256,-1.160815112490595,-0.749687872499115,0.8724302722846593,-1.0668196837184905,-1.485815602557475,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6736956436465572,0.7390089172206591
0.25583982,0.626257,1.0,-1.4318253741948308,-0.17502439491413027,0.8912942566827005,-0.7689417489184697,-1.0625939490014522,-1.4765375537677878,2.0,2.7523785634385756,0,0,-0.06025574033725543,-0.625725197199623,-1.4762553893879315,-0.11417898634340011,-1.5555103485355526,-1.1526820869818295,0.1399789119622793,1.3624993763760636,-1.542960933400316,-1.8881874551804432,1.2654513352512962,0.44921074828292584,0.5254094817234254,0.9989369661134662,-5.199337582605575,0.0,0.3437873615361095,-1.0661215647531126,-0.13959662881378432,-0.48550443667226784,70.9,0.0,66.05,1.9500000000000028,70.5,10.0,0.0,0.0,57.3,0.0,56.699999999999996,7.104927867332644,401.0,0.0,270.0,120.0,274.5,117.5,0.0,0.0,274.0,0.0,182.33333333333334,76.75212628252646,1.2667388054920194,-0.39910696411011026,-0.38359803261003067,-5.199337582605575,0.3802099238994226,0.1683972621086106,-1.4719109361047213,-1.8800214044240047,-0.6452957910203866,-1.4036543719320878,-1.3741827672948068,-1.2693750915533988,-0.43731609984494685,1.074173125481021,0.6147238031161334,-1.9834431495802014,0.6271963576001219,-0.6012824781723995,-0.01380069383179172,0.3333333333333333,0.5217391304347849,0.22222222222222113,-5.199337582605575,0.0,-1.069126845406623,-0.9818153210415237,-0.2624531359066932,-0.4290212742158712,0.28378582981603784,1.5085858442037987,-0.03859844464953256,-1.160815112490595,-0.749687872499115,0.8724302722846593,-1.233473751400719,-1.819064027204906,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6736956436465572,0.7390089172206591
